,ID,NOMBRE PROYECTO,DIRECCIÓN,COMUNA,LATITUD,LONGITUD,INMOBILIARIA,TIPO PROYECTO,FECHA DE ENTREGA,SUP. PROMEDIO,TOTAL UNIDADES PROYECTO,VIGENCIA,FECHA DE PROCESO,CLIMA
665,666,EDIFICIO FERNANDEZ ALBANO 492,"FERNANDEZ ALBANO 492, SANTIAGO, REGION METROPOLITANA, CHILE",LA CISTERNA,-33.5243658,-70.6547903,INMOBILIARIA PILARES,DEPARTAMENTO,42736,51.5,186,0,2022-12-16,por definir
666,667,EDIFICIO DEL CANDIL,"DEL CANDIL 648, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.3613729,-70.5178124999999,BSLV INMOBILIARIA,DEPARTAMENTO,42736,122.0,16,0,2022-12-16,por definir
667,668,EDIFICIO EL RAUDAL,"DEL CANDIL 648, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.3613729,-70.5178124999999,BSLV INMOBILIARIA,DEPARTAMENTO,42736,97.5,20,0,2022-12-16,por definir
668,669,WA 78,"WILLIE ARTHUR 2257, SANTIAGO, REGION METROPOLITANA, CHILE",PROVIDENCIA,-33.4430229,-70.6043621,SURMONTE,DEPARTAMENTO,43009,92.0,78,0,2022-12-16,por definir
669,670,ACTIVA FROILAN ROA - EDIFICIO ACTIVA PLAZA CENTER,"FROILAN ROA 5739, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5107867,-70.6018739,GRUPO ACTIVA,DEPARTAMENTO,43101,62.5,132,0,2022-12-16,por definir
670,671,EDIFICIO PRIMERA AVENIDA,"PRIMERA AVENIDA 1178, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.5045745,-70.6566027,INMOBILIARIA PRIMERA AVENIDA,DEPARTAMENTO,42736,54.5,145,0,2022-12-16,por definir
671,672,EDIFICIO CARVAJAL,"CARVAJAL 0458, SANTIAGO, REGION METROPOLITANA, CHILE",LA CISTERNA,-33.5155181,-70.6637492,INMOBILIARIA MELINKA,DEPARTAMENTO,42370,48.5,111,0,2022-12-16,por definir
672,673,EDIFICIO INGLATERRA NORTE,"INGLATERRA 1605, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.4120775,-70.6623415999999,ESEPE INMOBILIARIA,DEPARTAMENTO,42461,51.5,136,0,2022-12-16,por definir
673,674,EDIFICIO HITS,"ROSARIO ROSALES 67, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.3950528,-70.5489882,FUENZALIDA DESARROLLOS INMOBILIARIOS,DEPARTAMENTO,43101,50.0,65,0,2022-12-16,por definir
674,675,EDIFICIO MALAGA 79,"MALAGA 79, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.415615,-70.5872416,INMOBILIARIA Y CONSTRUCTORA MALAGA APOQUINDO S.A,DEPARTAMENTO,43040,56.0,206,0,2022-12-16,por definir
675,676,EDIFICIO CHOICE,"CARLOS LIRA 1111, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4176,-70.5636399999999,FUENZALIDA DESARROLLOS INMOBILIARIOS,DEPARTAMENTO,42736,102.5,50,0,2022-12-16,por definir
676,677,EDIFICIO ACQUA,"FERNADO DE ARGUELLO 6699, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.3946867,-70.5642336,INMOBILIARIA KUZACORP II LTDA,DEPARTAMENTO,42736,102.0,38,0,2022-12-16,por definir
677,678,JARDINES FRAY LEON,"LAS CONDES 12587, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4130496,-70.5145939,SINERGIA,DEPARTAMENTO,42856,66.0,309,0,2022-12-16,por definir
678,679,EDIFICIO CORDILLERA - JARDINES DE ASIS,"SAN FRANCISCO DE ASIS 260, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.3709628,-70.5191198,INMOBILIARIA ATACAMA,DEPARTAMENTO,42736,108.5,85,0,2022-12-16,por definir
679,680,EDIFICIO PLAZA VERBENAS,"LAS VERBENAS 8055, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.3987905,-70.5527317,INMOBILIARIA Y CONSTRUCTORA CONTEMPO SPA,DEPARTAMENTO,42370,45.5,97,0,2022-12-16,por definir
680,681,EDIFICIO MARTIN DE ZAMORA 5031,"MARTIN DE ZAMORA 5031, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.41768,-70.57324,ALMAGRO S.A.,DEPARTAMENTO,43101,96.0,108,0,2022-12-16,por definir
681,682,EDIFICIO VICTOR RAE 4777,"VICTOR RAE 4777, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4306547,-70.5719623,MOLLER PEREZ-COTAPOS,DEPARTAMENTO,42736,135.5,52,0,2022-12-16,por definir
682,683,EDIFICIO LAS CLARISAS 20,"LAS CLARISAS 20, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4056975,-70.5599825,SIP,DEPARTAMENTO,43101,56.0,104,0,2022-12-16,por definir
683,684,CONQUISTA VELASQUEZ II,"NICASIO RETAMALES 54, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4522443,-70.6898271,INMOBILIARIA CONQUISTA,DEPARTAMENTO,43070,37.0,300,0,2022-12-16,por definir
684,685,CONDOMINIO PARQUE VIVO,"CLAUDIO ARRAU 7324, SANTIAGO, REGION METROPOLITANA, CHILE",PUDAHUEL,-33.4539545,-70.7415178,INMOBILIA GESTION Y DESARROLLO,DEPARTAMENTO,43070,59.0,152,0,2022-12-16,por definir
685,686,EDIFICIO CENTRO ALAMEDA II,"PADRE HURTADO 87, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4629698,-70.6985291,PAZ INMOBILIARIA,DEPARTAMENTO,42736,39.0,400,0,2022-12-16,por definir
686,687,EDIFICIO ADRIANA BOLLAND II,"MADAME BOLAND 100, SANTIAGO, REGION METROPOLITANA, CHILE",LA CISTERNA,-33.4488897,-70.6692655,RPM INMOBILIARIA,DEPARTAMENTO,42370,46.5,48,0,2022-12-16,por definir
687,688,EDIFICIO NUEVA FORESTA,"SANTO DOMINGO 640, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4358449,-70.6464331,INMOBILIARIA NUEVA SANTO DOMINGO,DEPARTAMENTO,42736,41.5,93,0,2022-12-16,por definir
688,689,EDIFICIO BOLIVAR ORIENTE,"SIMON BOLIVAR 4215, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4486625,-70.5871603,CONSTRUCTORA MOLINA MOREL,DEPARTAMENTO,43070,74.0,54,0,2022-12-16,por definir
689,690,EDIFICIO BOTERO,"LUIS PEREIRA 786, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4478803,-70.5892866,GRUPO ESPACIOS,DEPARTAMENTO,42948,98.5,42,0,2022-12-16,por definir
690,691,CONDOMINIO PORTADA DEL VALLE,"ISMAEL BRICEÑO 1580, SANTIAGO, REGION METROPOLITANA, CHILE",QUILICURA,-33.3766553,-70.7247108999999,PEWMA INMOBILIARIA,CASA,42736,50.5,185,0,2022-12-16,por definir
691,692,CONDOMINIO ENTRE VALLES,"LOS CRUZAT 0531, SANTIAGO, REGION METROPOLITANA, CHILE",QUILICURA,-33.4405907,-70.6483034,PACAL GRUPO INMOBILIARIO,DEPARTAMENTO,42736,54.0,40,0,2022-12-16,por definir
692,693,UPTOWN,"FERNANDO DE ARGUELLO S/N - VENTAS KENNEDY 7440, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.3866618,-70.5401974,FUENZALIDA DESARROLLOS INMOBILIARIOS,DEPARTAMENTO,43101,64.0,123,0,2022-12-16,por definir
693,694,EDIFICIO ECO FUTURO II,"RADAL 066, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4556222,-70.7013338,INMOBILIARIA FUNDAMENTA,DEPARTAMENTO,43435,37.0,400,0,2022-12-16,por definir
694,695,EDIFICIO ECO FUTURO III,"RADAL 066, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4556222,-70.7013338,INMOBILIARIA FUNDAMENTA,DEPARTAMENTO,43435,37.0,400,0,2022-12-16,por definir
695,696,EDIFICIO BROWN NORTE 609,"BROWN NORTE 609, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4498518,-70.5912501999999,URMENETA GESTION INMOBILIARIA,DEPARTAMENTO,42736,71.5,77,0,2022-12-16,por definir
696,697,EDIFICIO SEASON,"ECUADOR 4707, SANTIAGO, REGION METROPOLITANA, CHILE",ESTACION CENTRAL,-33.4534552,-70.6995604,INMOBILIRIA NORTE VERDE,DEPARTAMENTO,42675,44.5,150,0,2022-12-16,por definir
697,698,EDIFICIO TRENTO,"TIZIANO 56, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.40382,-70.5557199,ACONCAGUA S.A.,DEPARTAMENTO,42705,58.5,104,0,2022-12-16,por definir
698,699,CASAS DEL ALTO,"CARDENAL OVIEDO 1154, SANTIAGO, REGION METROPOLITANA, CHILE",PUENTE ALTO,-33.5983686,-70.5497285,INMOBILIARIA LOS SILOS,CASA,00-01-1900,61.0,40,0,2022-12-16,por definir
699,700,CONDOMINIO NUA,"ANDALIEN 7273, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5189931,-70.5595642,INMOBILIARIA RACO,CASA,00-01-1900,95.0,14,0,2022-12-16,por definir
700,701,CENTRO FLORIDA RUPANCO,"RUPANCO 400, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5211098,-70.6089223,INMOBILIARIA BSC,DEPARTAMENTO,00-01-1900,51.0,118,0,2022-12-16,por definir
701,702,EDIFICIO TRES LAGOS II,"FROILAN LAGOS 1500, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5140596,-70.5938202999999,INMOBILIARIA TRES LAGOS,DEPARTAMENTO,00-01-1900,42.0,215,0,2022-12-16,por definir
702,703,CONDOMINIO ALONSO DE ERCILLA PLAZA,"ALONSO DE ERCILLA 7831, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5270072,-70.5856297,BASCO INMOBILIARIA,DEPARTAMENTO,00-01-1900,59.5,112,0,2022-12-16,por definir
703,704,PARQUE RAYUN,"GERONIMO DE ALDERETE 1944, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.5274911,-70.5737284,ABSALON INMOBILIARIA,DEPARTAMENTO,00-01-1900,70.5,138,0,2022-12-16,por definir
704,705,CONDOMINIO CASANOVA,"ALVARO CASANOVA 219, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.4521371,-70.5202214,RILOP INMOBILIARIA,CASA,00-01-1900,253.0,17,0,2022-12-16,por definir
705,706,CONDOMINIO DOÑA MINERVA,"MINERVA POBLETE 10232, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.455702,-70.5283759,SAN ISIDRO GRUPO INMOBILIARIO,CASA,00-01-1900,194.0,5,0,2022-12-16,por definir
706,707,CASAS LAS CAMELIA,"ALCALDE FERNANDO CASTILLO VELAZCO 10328, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.4528493,-70.5264045,SOCIEDAD INMOBILIARIA CONSTRUCTORA LA DIVISA,CASA,00-01-1900,283.0,8,0,2022-12-16,por definir
707,708,CASAS DEL RIO,"LOS RIOS 11200, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.547325,-70.574732,INMOBILIARIA SKAT,CASA,00-01-1900,274.0,10,0,2022-12-16,por definir
708,709,EDIFICIO ACTIVA NUEVA INDEPENDENCIA,"CARRION 1319, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.4193172,-70.6575467,PLAZA CHACABUCO,DEPARTAMENTO,00-01-1900,54.5,160,0,2022-12-16,por definir
709,710,ACTIVA INDEPENDENCIA,"INDEPENDENCIA 1050, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.4185117,-70.6567653,GRUPO ACTIVA,DEPARTAMENTO,00-01-1900,49.0,225,0,2022-12-16,por definir
710,711,EDIFICIO PARQUE HIPODROMO,"INDEPENDENCIA 2264, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.4053482,-70.6624346,INMOBILIARIA DESARROLLO URBANO,DEPARTAMENTO,00-01-1900,47.0,186,1,2022-12-16,por definir
711,712,EDIFICIO FAMILY TOO,"BLEST GANA 5755, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.4555124,-70.5711056999999,IMAGINA INMOBILIARIA,DEPARTAMENTO,00-01-1900,72.0,100,0,2022-12-16,por definir
712,713,CONDOMINIO CASAS DE LA REINA III,"VALENZUELA PUELMA 9915, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.4320990999999,-70.5261709999999,INMOBILIARIA CASAURBANA,CASA,00-01-1900,140.0,6,0,2022-12-16,por definir
713,714,CONDOMINIO LA CAÑADA 6596,"LA CAÑADA 6596, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.44132,-70.56383,INMOBILIARIA FFI,CASA,00-01-1900,140.0,10,0,2022-12-16,por definir
714,715,CAMINO DEL SOL 4340,"CAMINO DEL SOL 4340, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.3388,-70.4962,E+D DESARROLLOS INMOBILIARIOS,CASA,00-01-1900,209.5,13,0,2022-12-16,por definir
715,716,EDIFICIO BUSTAMANTE,"BUSTAMANTE 772, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4517439,-70.6287735,ALMAGRO S.A.,DEPARTAMENTO,43709,54.0,224,0,2022-12-16,por definir
716,717,ARBOLEDA DEL TRANQUE,"EL TRANQUE 12654, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.3588354,-70.5189699,INMOBILIARIA TIZIANO,DEPARTAMENTO,00-01-1900,107.0,75,0,2022-12-16,por definir
717,718,ALTO SIERRA,"LAS CONDES 13500, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4606584,-70.7324817,INMOBILIARIA SJS,DEPARTAMENTO,00-01-1900,105.0,162,0,2022-12-16,por definir
718,719,PORTAL DEL CANDIL,"DEL CANDIL 690, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.3608116,-70.517836,INMOBILIARIA PATAGOLAND,DEPARTAMENTO,00-01-1900,115.0,52,0,2022-12-16,por definir
719,720,EDIFICIO CALIXTO,"GRECIA 451, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4562771,-70.6261285,ECASA,DEPARTAMENTO,43070,51.0,203,0,2022-12-16,por definir
720,721,EDIFICIO FELIPE II,"FELIPE II 4367, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4274254,-70.5769237,INMOBILIARIA COLCHAGUA DEL NORTE,DEPARTAMENTO,00-01-1900,124.5,25,0,2022-12-16,por definir
721,722,EDIFICIO MANQUEHUE 1506,"MANQUEHUE SUR 1506, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4233878,-70.5639685,SIMONETTI INMOBILIARIA,DEPARTAMENTO,00-01-1900,140.0,38,0,2022-12-16,por definir
722,723,EDIFICIO ACTIVA NUEVO MUNDO,"AMERICO VESPUCIO SUR 1096, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.423968,-70.5779462,GRUPO ACTIVA,DEPARTAMENTO,00-01-1900,111.0,43,0,2022-12-16,por definir
723,724,EDIFICIO OSLO 330,"OSLO 330, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4051429,-70.5647465,NAHMIAS HNOS,DEPARTAMENTO,00-01-1900,114.0,47,0,2022-12-16,por definir
724,725,EDIFICIO TADEO 1091,"TADEO REYES 1091, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4240658,-70.5773846,INDESA,DEPARTAMENTO,00-01-1900,112.0,56,0,2022-12-16,por definir
725,726,EDIFICIO CAMPOAMOR,"CHILE ESPAÑA 451, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.45079,-70.5978478,ACTUAL GRUPO INMOBILIARIO,DEPARTAMENTO,44166,54.5,108,1,2022-12-16,por definir
726,727,EDIFICIO MZ,"MARTIN DE ZAMORA 6471, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4150831,-70.5620115,INMOBILIARIA MARTIN DE ZAMORA,DEPARTAMENTO,00-01-1900,101.0,41,0,2022-12-16,por definir
727,728,EDIFICIO CERRO COLORADO 6010,"CERRO COLORADO 6010, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4002566,-70.5725549,BERSA GESTION INMOBILIARIA,DEPARTAMENTO,00-01-1900,58.0,142,0,2022-12-16,por definir
728,729,CONDOMINIO LIENTUR 7337,"LIENTUR 7337, SANTIAGO, REGION METROPOLITANA, CHILE",LA FLORIDA,-33.52062,-70.56151,INMOBILIARIA RACO,CASA,00-01-1900,91.0,7,0,2022-12-16,por definir
729,730,TERRALTA GUAY GUAY,"GUAY GUAY S/N, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.2677445,-70.6409554,BESALCO INMOBILIARIA S.A.,CASA,00-01-1900,207.0,42,0,2022-12-16,por definir
730,731,EDIFICIO ASCENCIO ZAVALA 2800,"ASCENCIO ZAVALA 2800 - AMERICO VESPUCIO 2799, SANTIAGO, REGION METROPOLITANA, CHILE",VITACURA,-33.4823034,-70.5796427,FORTALEZA,DEPARTAMENTO,00-01-1900,105.5,48,0,2022-12-16,por definir
731,732,EDIFICIO CASA DUBLE,"DUBLE ALMEYDA 3415, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.457061,-70.5955142999999,IMSA - AD PORTAS,DEPARTAMENTO,42461,73.0,66,0,2022-12-16,por definir
732,733,COMUNIDAD SEIS REINAS,"ALCALDE FERNANDO CASTILLO VELAZCO 7910, SANTIAGO, REGION METROPOLITANA, CHILE",LA REINA,-33.4507123,-70.5480604,INMOBILIARIA SEIS REINAS,CASA,00-01-1900,140.0,6,0,2022-12-16,por definir
733,734,C0NDOMINIO LOS PINOS DE CASAS VIEJAS,"LOS PINOS 096, SANTIAGO, REGION METROPOLITANA, CHILE",PUENTE ALTO,-33.6073541,-70.5222450999999,GRUPO VIA,CASA,00-01-1900,55.0,32,0,2022-12-16,por definir
734,735,ARBOLEDA,"ALBERTO UNDURRAGA 1567, SANTIAGO, REGION METROPOLITANA, CHILE",HUECHURABA,-33.3567527,-70.6749229999999,FERNANDEZ WOOD S.A.,DEPARTAMENTO,00-01-1900,78.0,96,0,2022-12-16,por definir
735,736,CONDOMINIO PARQUE UNDURRAGA,"ALBERTO UNDURRAGA CON PEDRO FONTOVA, SANTIAGO, REGION METROPOLITANA, CHILE",HUECHURABA,-33.3569664,-70.6704975,ACONCAGUA S.A.,DEPARTAMENTO,00-01-1900,63.5,128,0,2022-12-16,por definir
736,737,PARQUE CHAMISERO,"SERGIO REISS S/N, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.4488897,-70.6692655,INMOBILIARIA CASTRO Y TAGLE,CASA,00-01-1900,224.0,52,0,2022-12-16,por definir
737,738,EDIFICIO CASTILLA,"FRANCISCO DE VILLAGRA 327, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4566444,-70.5739143,ALMAGRO S.A.,DEPARTAMENTO,42552,94.5,60,0,2022-12-16,por definir
738,739,EDIFICIO CASTILLO VELASCO,"ALCALDE EDUARDO CASTILLOS VELASCO 1662, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4571099,-70.6147230999999,INMOBILIARIA COPAHUE,DEPARTAMENTO,44013,48.0,26,0,2022-12-16,por definir
739,740,EDIFICIO LIVE,"SAN MARTIN 700, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.435743,-70.6585930999999,URMENETA GESTION INMOBILIARIA,DEPARTAMENTO,00-01-1900,47.0,287,0,2022-12-16,por definir
740,741,CONCEPTO SELEC II,"MANUEL ANTONIO TOCORNAL 357-369, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4478861,-70.6410983999999,IMAGINA INMOBILIARIA,DEPARTAMENTO,00-01-1900,38.5,144,0,2022-12-16,por definir
741,742,EDIFICIO CARLOS VALDOVINOS 1057,"CARLOS VALDOVINOS 1057, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.479799,-70.6476529999999,SIMONETTI INMOBILIARIA,DEPARTAMENTO,00-01-1900,46.5,206,0,2022-12-16,por definir
742,743,EDIFICIO BARRIO PLAZA,"LOS LEONES 2300, SANTIAGO, REGION METROPOLITANA, CHILE",PROVIDENCIA,-33.4399674,-70.5998700999999,INMOBILIA GESTION Y DESARROLLO,DEPARTAMENTO,00-01-1900,75.5,54,0,2022-12-16,por definir
743,744,EDIFICIO LUIS THAYER OJEDA 1110,"LUIS THAYER OJEDA 1110, SANTIAGO, REGION METROPOLITANA, CHILE",PROVIDENCIA,-33.4281099,-70.59891,INMOBILIARIA SAN DAMIAN - INMOBILIARIA SIP,DEPARTAMENTO,00-01-1900,59.5,41,0,2022-12-16,por definir
744,745,ENCINAS DE QUILIN,"CAMINO EL ALMENDRAL 5960, SANTIAGO, REGION METROPOLITANA, CHILE",PEÑALOLEN,-33.4969434,-70.575081,INMOBILIARIA SAN JUAN BAUTISTA,CASA,00-01-1900,123.5,31,0,2022-12-16,por definir
745,746,CASAS DE LOS VIÑEDOS,"PLAZOLETA TRES 5164, SANTIAGO, REGION METROPOLITANA, CHILE",PEÑALOLEN,-33.493782,-70.5470979999999,INMOBILIARIA CASAS DE LOS VIÑEDOS,CASA,42552,170.0,9,0,2022-12-16,por definir
746,747,CONDOMINIO VIÑA CASA GRANDE,"EL VALLE / LOS PRESIDENTES, SANTIAGO, REGION METROPOLITANA, CHILE",PEÑALOLEN,-33.4808444,-70.551574,INMOBILIARIA CASA GRANDE,CASA,42309,170.0,6,0,2022-12-16,por definir
747,748,EDIFICIO BARTOLO,"BARTOLO SOTO 4055, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.4914441,-70.6541223999999,PAZ INMOBILIARIA,DEPARTAMENTO,00-01-1900,54.0,180,0,2022-12-16,por definir
748,749,CASATERRA,"ARANJUEZ PONIENTE S/N FRENTE AL 425, SANTIAGO, REGION METROPOLITANA, CHILE",QUILICURA,-33.3832022,-70.7239024,INMOBILIARIA LO CAMPINO,CASA,42614,139.5,54,0,2022-12-16,por definir
749,750,PATAGONIA PLAZA Y SPA,"LOS LEONES 1717, SANTIAGO, REGION METROPOLITANA, CHILE",PROVIDENCIA,-33.4350039,-70.6016511,INMOBILIARIA IPL,DEPARTAMENTO,00-01-1900,98.5,78,0,2022-12-16,por definir
750,751,EDIFICIO CATALUÑA,"FRANCISCO DE VILLAGRA 327, SANTIAGO, REGION METROPOLITANA, CHILE",ÑUÑOA,-33.4566444,-70.5739143,ALMAGRO S.A.,DEPARTAMENTO,00-01-1900,94.5,60,0,2022-12-16,por definir
751,752,SLOW EL GOLF,"ALSACIA 178, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4129764,-70.5903323,CONSTRUCTORA IGNACIO HURTADO,DEPARTAMENTO,00-01-1900,108.5,46,0,2022-12-16,por definir
752,753,EDIFICIO MARURI,"CRUZ 190, SANTIAGO, REGION METROPOLITANA, CHILE",INDEPENDENCIA,-33.4152517,-70.5823784,PAZ INMOBILIARIA,DEPARTAMENTO,00-01-1900,37.0,252,0,2022-12-16,por definir
753,754,PURA,"LOS ROBLES 52, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.5908612,-70.5878326,GESTION UNO - URBEST,CASA,42522,253.0,8,0,2022-12-16,por definir
754,755,JARDINES DE SANTA FILOMENA,"LOS INGLESES 21901, SANTIAGO, REGION METROPOLITANA, CHILE",COLINA,-33.5988246,-70.5807586,INMOBILIARIA CASTRO Y TAGLE,CASA,00-01-1900,167.0,27,0,2022-12-16,por definir
755,756,EDIFICIO VIVE ARGOMEDO,"ARGOMEDO ESQUINA TOCORNAL, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4505669,-70.6399512999999,BROTEC - ICAFAL,DEPARTAMENTO,00-01-1900,35.5,330,0,2022-12-16,por definir
756,757,DECO,"LIRA 211, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4461282,-70.6401870999999,URMENETA GESTION INMOBILIARIA,DEPARTAMENTO,00-01-1900,43.5,123,0,2022-12-16,por definir
757,758,EDIFICIO PARQUE VIVO,"BALMACEDA 2720, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.427682,-70.6744235,CONSTRUCTORA NAHMIAS,DEPARTAMENTO,00-01-1900,45.5,188,0,2022-12-16,por definir
758,759,EDIFICIO SANTO DOMINGO 4259,"SANTO DOMINGO 4259, SANTIAGO, REGION METROPOLITANA, CHILE",QUINTA NORMAL,-33.4392597,-70.6925225,INMOBILIARIA HABITE,DEPARTAMENTO,00-01-1900,36.5,219,0,2022-12-16,por definir
759,760,EDIFICIO SALESIANOS ORIENTE,"SALESIANOS 971, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.4927429,-70.6497725999999,INMOBILIARIA DMB,DEPARTAMENTO,00-01-1900,59.0,160,0,2022-12-16,por definir
760,761,EDIFICIO ESPACIO SAN NICOLAS,"SAN NICOLAS 1419, SANTIAGO, REGION METROPOLITANA, CHILE",SAN MIGUEL,-33.497195,-70.660707,GRUPO ICOM,DEPARTAMENTO,00-01-1900,51.5,130,0,2022-12-16,por definir
761,762,CONDOMINIO MONTENOVA,"VICUÑA MACKENNA 3737, SANTIAGO, REGION METROPOLITANA, CHILE",SAN JOAQUIN,-33.5675666,-70.583744,VIDA NUEVA INMOBILIARIA,DEPARTAMENTO,00-01-1900,55.0,375,0,2022-12-16,por definir
762,763,EDIFICIO EMOCION,"SANTA VICTORIA 540, SANTIAGO, REGION METROPOLITANA, CHILE",SANTIAGO,-33.4489304,-70.6425497,PAZ INMOBILIARIA,DEPARTAMENTO,00-01-1900,43.0,268,0,2022-12-16,por definir
763,764,CONDOMINIO EL DESCANSO,"EL DESCANSO 1400, SANTIAGO, REGION METROPOLITANA, CHILE",MAIPU,-33.4701583,-70.7571344999999,FERNANDEZ WOOD S.A.,DEPARTAMENTO,00-01-1900,65.0,144,0,2022-12-16,por definir
764,765,DEPTHOUSE HORIZONTAL LOS TRAPENSES,"PIE ANDINO 7600, SANTIAGO, REGION METROPOLITANA, CHILE",LO BARNECHEA,-33.3205473,-70.5542447,INMOBILIARIA CASTRO Y TAGLE,DEPARTAMENTO,00-01-1900,223.0,32,0,2022-12-16,por definir
765,766,CONCEPTO HOME II,"BELLO HORIZONTE 1140, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.418089,-70.5619578,IMAGINA INMOBILIARIA,DEPARTAMENTO,00-01-1900,108.0,40,0,2022-12-16,por definir
766,767,ALTO LOS DOMINICOS,"FRANCISCO BULNES CORREA 3420, SANTIAGO, REGION METROPOLITANA, CHILE",LAS CONDES,-33.4167467,-70.5110378999999,PENTA INMOBILIARIA,CASA,43191,271.5,44,0,2022-12-16,por definir
